Site,Plot,ppt_mm,ID,Month
2,11,24.19039917,ppt202105,5
2,11,20.3064003,ppt202106,6
2,11,3.401499987,ppt202107,7
2,11,19.60239983,ppt202108,8
2,11,12.39649963,ppt202109,9
2,11,71.83110046,ppt202110,10
2,11,39.86599731,ppt202111,11
2,11,95.90809631,ppt202112,12
2,11,51.43169785,ppt202201,1
2,11,3.079799891,ppt202202,2
2,11,11.66580009,ppt202203,3
2,11,45.83029938,ppt202204,4
2,11,76.25749969,ppt202205,5
2,11,31.08659935,ppt202206,6
2,11,0.252099991,ppt202207,7
2,11,3.665799856,ppt202208,8
2,11,11.01879978,ppt202209,9
2,11,30.41839981,ppt202210,10
2,11,78.5727005,ppt202211,11
2,11,106.1802979,ppt202212,12
2,11,39.02510071,ppt202301,1
2,11,20.64539909,ppt202302,2
2,11,118.9926987,ppt202303,3
2,11,19.12409973,ppt202304,4
2,11,45.74530029,ppt202305,5
2,11,43.32429886,ppt202306,6
2,11,0.205200002,ppt202307,7
2,11,36.38279724,ppt202308,8
2,11,7.41050005,ppt202309,9
2,11,36.72499847,ppt202310,10
2,11,38.64319992,ppt202311,11
2,11,59.67409897,ppt202312,12
2,11,83.20929718,ppt202401,1
2,11,69.65969849,ppt202402,2
2,11,69.83349609,ppt202403,3
2,11,51.26689911,ppt202404,4
2,11,36.51539993,ppt202405,5
2,11,22.91319847,ppt202406,6
2,11,5.205699921,ppt202407,7
2,11,0.681499958,ppt202408,8
2,11,13.45860004,ppt202409,9
2,11,9.894100189,ppt202410,10
2,11,73.79290009,ppt202411,11
2,11,122.4491959,ppt202412,12
2,12,97.73600006,ppt202001,1
2,12,41.22600174,ppt202002,2
2,12,36.41400146,ppt202003,3
2,12,29.09199905,ppt202004,4
2,12,58.02700043,ppt202005,5
2,12,77.49900055,ppt202006,6
2,12,1.97300005,ppt202007,7
2,12,1.531999946,ppt202008,8
2,12,4.499000072,ppt202009,9
2,12,20.3409996,ppt202010,10
2,12,86.7559967,ppt202011,11
2,12,42.01900101,ppt202012,12
2,12,66.4352951,ppt202101,1
2,12,75.10879517,ppt202102,2
2,12,25.92089844,ppt202103,3
2,12,23.55270004,ppt202104,4
2,12,24.19039917,ppt202105,5
2,12,20.3064003,ppt202106,6
2,12,3.401499987,ppt202107,7
2,12,19.60239983,ppt202108,8
2,12,12.39649963,ppt202109,9
2,12,71.83110046,ppt202110,10
2,12,39.86599731,ppt202111,11
2,12,95.90809631,ppt202112,12
2,12,51.43169785,ppt202201,1
2,12,3.079799891,ppt202202,2
2,12,11.66580009,ppt202203,3
2,12,45.83029938,ppt202204,4
2,12,76.25749969,ppt202205,5
2,12,31.08659935,ppt202206,6
2,12,0.252099991,ppt202207,7
2,12,3.665799856,ppt202208,8
2,12,11.01879978,ppt202209,9
2,12,30.41839981,ppt202210,10
2,12,78.5727005,ppt202211,11
2,12,106.1802979,ppt202212,12
2,12,39.02510071,ppt202301,1
2,12,20.64539909,ppt202302,2
2,12,118.9926987,ppt202303,3
2,12,19.12409973,ppt202304,4
2,12,45.74530029,ppt202305,5
2,12,43.32429886,ppt202306,6
2,12,0.205200002,ppt202307,7
2,12,36.38279724,ppt202308,8
2,12,7.41050005,ppt202309,9
2,12,36.72499847,ppt202310,10
2,12,38.64319992,ppt202311,11
2,12,59.67409897,ppt202312,12
2,12,83.20929718,ppt202401,1
2,12,69.65969849,ppt202402,2
2,12,69.83349609,ppt202403,3
2,12,51.26689911,ppt202404,4
2,12,36.51539993,ppt202405,5
2,12,22.91319847,ppt202406,6
2,12,5.205699921,ppt202407,7
2,12,0.681499958,ppt202408,8
2,12,13.45860004,ppt202409,9
2,12,9.894100189,ppt202410,10
2,12,73.79290009,ppt202411,11
2,12,122.4491959,ppt202412,12
2,13,97.73600006,ppt202001,1
2,13,41.22600174,ppt202002,2
2,13,36.41400146,ppt202003,3
2,13,29.09199905,ppt202004,4
2,13,58.02700043,ppt202005,5
2,13,77.49900055,ppt202006,6
2,13,1.97300005,ppt202007,7
2,13,1.531999946,ppt202008,8
2,13,4.499000072,ppt202009,9
2,13,20.3409996,ppt202010,10
2,13,86.7559967,ppt202011,11
2,13,42.01900101,ppt202012,12
2,13,66.4352951,ppt202101,1
2,13,75.10879517,ppt202102,2
2,13,25.92089844,ppt202103,3
2,13,23.55270004,ppt202104,4
2,13,24.19039917,ppt202105,5
2,13,20.3064003,ppt202106,6
2,13,3.401499987,ppt202107,7
2,13,19.60239983,ppt202108,8
2,13,12.39649963,ppt202109,9
2,13,71.83110046,ppt202110,10
2,13,39.86599731,ppt202111,11
2,13,95.90809631,ppt202112,12
2,13,51.43169785,ppt202201,1
2,13,3.079799891,ppt202202,2
2,13,11.66580009,ppt202203,3
2,13,45.83029938,ppt202204,4
2,13,76.25749969,ppt202205,5
2,13,31.08659935,ppt202206,6
2,13,0.252099991,ppt202207,7
2,13,3.665799856,ppt202208,8
2,13,11.01879978,ppt202209,9
2,13,30.41839981,ppt202210,10
2,13,78.5727005,ppt202211,11
2,13,106.1802979,ppt202212,12
2,13,39.02510071,ppt202301,1
2,13,20.64539909,ppt202302,2
2,13,118.9926987,ppt202303,3
2,13,19.12409973,ppt202304,4
2,13,45.74530029,ppt202305,5
2,13,43.32429886,ppt202306,6
2,13,0.205200002,ppt202307,7
2,13,36.38279724,ppt202308,8
2,13,7.41050005,ppt202309,9
2,13,36.72499847,ppt202310,10
2,13,38.64319992,ppt202311,11
2,13,59.67409897,ppt202312,12
2,13,83.20929718,ppt202401,1
2,13,69.65969849,ppt202402,2
2,13,69.83349609,ppt202403,3
2,13,51.26689911,ppt202404,4
2,13,36.51539993,ppt202405,5
2,13,22.91319847,ppt202406,6
2,13,5.205699921,ppt202407,7
2,13,0.681499958,ppt202408,8
2,13,13.45860004,ppt202409,9
2,13,9.894100189,ppt202410,10
2,13,73.79290009,ppt202411,11
2,13,122.4491959,ppt202412,12
7,1,131.3379974,ppt202001,1
7,1,53.90100098,ppt202002,2
7,1,39.99100113,ppt202003,3
7,1,37.73899841,ppt202004,4
7,1,65.38999939,ppt202005,5
7,1,93.63899994,ppt202006,6
7,1,1.773000002,ppt202007,7
7,1,1.289000034,ppt202008,8
7,1,8.333999634,ppt202009,9
7,1,32.79899979,ppt202010,10
7,1,117.9420013,ppt202011,11
7,1,66.76300049,ppt202012,12
7,1,86.35199738,ppt202101,1
7,1,92.36989594,ppt202102,2
7,1,27.51490021,ppt202103,3
7,1,23.17609978,ppt202104,4
7,1,23.70509911,ppt202105,5
7,1,21.86039925,ppt202106,6
7,1,4.302000046,ppt202107,7
7,1,19.89629936,ppt202108,8
7,1,12.58729935,ppt202109,9
7,1,83.37220001,ppt202110,10
7,1,47.67810059,ppt202111,11
7,1,127.8893967,ppt202112,12
7,1,66.78489685,ppt202201,1
7,1,3.489799976,ppt202202,2
7,1,13.86529922,ppt202203,3
7,1,46.28609848,ppt202204,4
7,1,81.65339661,ppt202205,5
7,1,32.2804985,ppt202206,6
7,1,0.0046,ppt202207,7
7,1,2.58949995,ppt202208,8
7,1,9.037499428,ppt202209,9
7,1,34.39199829,ppt202210,10
7,1,91.32339478,ppt202211,11
7,1,133.4743958,ppt202212,12
7,1,48.75009918,ppt202301,1
7,1,27.50479889,ppt202302,2
7,1,138.0019989,ppt202303,3
7,1,21.5304985,ppt202304,4
7,1,45.56599808,ppt202305,5
7,1,51.68409729,ppt202306,6
7,1,0.692799985,ppt202307,7
7,1,42.79150009,ppt202308,8
7,1,7.985699654,ppt202309,9
7,1,40.14039993,ppt202310,10
7,1,45.41609955,ppt202311,11
7,1,73.85449982,ppt202312,12
7,1,96.82619476,ppt202401,1
7,1,76.1147995,ppt202402,2
7,1,81.61239624,ppt202403,3
7,1,60.60099792,ppt202404,4
7,1,39.52759933,ppt202405,5
7,1,25.06719971,ppt202406,6
7,1,5.860599995,ppt202407,7
7,1,0.812099993,ppt202408,8
7,1,16.55949974,ppt202409,9
7,1,12.44619942,ppt202410,10
7,1,103.0107956,ppt202411,11
7,1,153.8627014,ppt202412,12
7,2,131.3379974,ppt202001,1
7,2,53.90100098,ppt202002,2
7,2,39.99100113,ppt202003,3
7,2,37.73899841,ppt202004,4
7,2,65.38999939,ppt202005,5
7,2,93.63899994,ppt202006,6
7,2,1.773000002,ppt202007,7
7,2,1.289000034,ppt202008,8
7,2,8.333999634,ppt202009,9
7,2,32.79899979,ppt202010,10
7,2,117.9420013,ppt202011,11
7,2,66.76300049,ppt202012,12
7,2,86.35199738,ppt202101,1
7,2,92.36989594,ppt202102,2
7,2,27.51490021,ppt202103,3
7,2,23.17609978,ppt202104,4
7,2,23.70509911,ppt202105,5
7,2,21.86039925,ppt202106,6
7,2,4.302000046,ppt202107,7
7,2,19.89629936,ppt202108,8
7,2,12.58729935,ppt202109,9
7,2,83.37220001,ppt202110,10
7,2,47.67810059,ppt202111,11
7,2,127.8893967,ppt202112,12
7,2,66.78489685,ppt202201,1
7,2,3.489799976,ppt202202,2
7,2,13.86529922,ppt202203,3
7,2,46.28609848,ppt202204,4
7,2,81.65339661,ppt202205,5
7,2,32.2804985,ppt202206,6
7,2,0.0046,ppt202207,7
7,2,2.58949995,ppt202208,8
7,2,9.037499428,ppt202209,9
7,2,34.39199829,ppt202210,10
7,2,91.32339478,ppt202211,11
7,2,133.4743958,ppt202212,12
7,2,48.75009918,ppt202301,1
7,2,27.50479889,ppt202302,2
7,2,138.0019989,ppt202303,3
7,2,21.5304985,ppt202304,4
7,2,45.56599808,ppt202305,5
7,2,51.68409729,ppt202306,6
7,2,0.692799985,ppt202307,7
7,2,42.79150009,ppt202308,8
7,2,7.985699654,ppt202309,9
7,2,40.14039993,ppt202310,10
7,2,45.41609955,ppt202311,11
7,2,73.85449982,ppt202312,12
7,2,96.82619476,ppt202401,1
7,2,76.1147995,ppt202402,2
7,2,81.61239624,ppt202403,3
7,2,60.60099792,ppt202404,4
7,2,39.52759933,ppt202405,5
7,2,25.06719971,ppt202406,6
7,2,5.860599995,ppt202407,7
7,2,0.812099993,ppt202408,8
7,2,16.55949974,ppt202409,9
7,2,12.44619942,ppt202410,10
7,2,103.0107956,ppt202411,11
7,2,153.8627014,ppt202412,12
7,3,131.3379974,ppt202001,1
7,3,53.90100098,ppt202002,2
7,3,39.99100113,ppt202003,3
7,3,37.73899841,ppt202004,4
7,3,65.38999939,ppt202005,5
7,3,93.63899994,ppt202006,6
7,3,1.773000002,ppt202007,7
7,3,1.289000034,ppt202008,8
7,3,8.333999634,ppt202009,9
7,3,32.79899979,ppt202010,10
7,3,117.9420013,ppt202011,11
7,3,66.76300049,ppt202012,12
7,3,86.35199738,ppt202101,1
7,3,92.36989594,ppt202102,2
7,3,27.51490021,ppt202103,3
7,3,23.17609978,ppt202104,4
7,3,23.70509911,ppt202105,5
7,3,21.86039925,ppt202106,6
7,3,4.302000046,ppt202107,7
7,3,19.89629936,ppt202108,8
7,3,12.58729935,ppt202109,9
7,3,83.37220001,ppt202110,10
7,3,47.67810059,ppt202111,11
7,3,127.8893967,ppt202112,12
7,3,66.78489685,ppt202201,1
7,3,3.489799976,ppt202202,2
7,3,13.86529922,ppt202203,3
7,3,46.28609848,ppt202204,4
7,3,81.65339661,ppt202205,5
7,3,32.2804985,ppt202206,6
7,3,0.0046,ppt202207,7
7,3,2.58949995,ppt202208,8
7,3,9.037499428,ppt202209,9
7,3,34.39199829,ppt202210,10
7,3,91.32339478,ppt202211,11
7,3,133.4743958,ppt202212,12
7,3,48.75009918,ppt202301,1
7,3,27.50479889,ppt202302,2
7,3,138.0019989,ppt202303,3
7,3,21.5304985,ppt202304,4
7,3,45.56599808,ppt202305,5
7,3,51.68409729,ppt202306,6
7,3,0.692799985,ppt202307,7
7,3,42.79150009,ppt202308,8
7,3,7.985699654,ppt202309,9
7,3,40.14039993,ppt202310,10
7,3,45.41609955,ppt202311,11
7,3,73.85449982,ppt202312,12
7,3,96.82619476,ppt202401,1
7,3,76.1147995,ppt202402,2
7,3,81.61239624,ppt202403,3
7,3,60.60099792,ppt202404,4
7,3,39.52759933,ppt202405,5
7,3,25.06719971,ppt202406,6
7,3,5.860599995,ppt202407,7
7,3,0.812099993,ppt202408,8
7,3,16.55949974,ppt202409,9
7,3,12.44619942,ppt202410,10
7,3,103.0107956,ppt202411,11
7,3,153.8627014,ppt202412,12
7,4,131.3379974,ppt202001,1
7,4,53.90100098,ppt202002,2
7,4,39.99100113,ppt202003,3
7,4,37.73899841,ppt202004,4
7,4,65.38999939,ppt202005,5
7,4,93.63899994,ppt202006,6
7,4,1.773000002,ppt202007,7
7,4,1.289000034,ppt202008,8
7,4,8.333999634,ppt202009,9
7,4,32.79899979,ppt202010,10
7,4,117.9420013,ppt202011,11
7,4,66.76300049,ppt202012,12
7,4,86.35199738,ppt202101,1
7,4,92.36989594,ppt202102,2
7,4,27.51490021,ppt202103,3
7,4,23.17609978,ppt202104,4
7,4,23.70509911,ppt202105,5
7,4,21.86039925,ppt202106,6
7,4,4.302000046,ppt202107,7
7,4,19.89629936,ppt202108,8
7,4,12.58729935,ppt202109,9
7,4,83.37220001,ppt202110,10
7,4,47.67810059,ppt202111,11
7,4,127.8893967,ppt202112,12
7,4,66.78489685,ppt202201,1
7,4,3.489799976,ppt202202,2
7,4,13.86529922,ppt202203,3
7,4,46.28609848,ppt202204,4
7,4,81.65339661,ppt202205,5
7,4,32.2804985,ppt202206,6
7,4,0.0046,ppt202207,7
7,4,2.58949995,ppt202208,8
7,4,9.037499428,ppt202209,9
7,4,34.39199829,ppt202210,10
7,4,91.32339478,ppt202211,11
7,4,133.4743958,ppt202212,12
7,4,48.75009918,ppt202301,1
7,4,27.50479889,ppt202302,2
7,4,138.0019989,ppt202303,3
7,4,21.5304985,ppt202304,4
7,4,45.56599808,ppt202305,5
7,4,51.68409729,ppt202306,6
7,4,0.692799985,ppt202307,7
7,4,42.79150009,ppt202308,8
7,4,7.985699654,ppt202309,9
7,4,40.14039993,ppt202310,10
7,4,45.41609955,ppt202311,11
7,4,73.85449982,ppt202312,12
7,4,96.82619476,ppt202401,1
7,4,76.1147995,ppt202402,2
7,4,81.61239624,ppt202403,3
7,4,60.60099792,ppt202404,4
7,4,39.52759933,ppt202405,5
7,4,25.06719971,ppt202406,6
7,4,5.860599995,ppt202407,7
7,4,0.812099993,ppt202408,8
7,4,16.55949974,ppt202409,9
7,4,12.44619942,ppt202410,10
7,4,103.0107956,ppt202411,11
7,4,153.8627014,ppt202412,12
7,5,131.3379974,ppt202001,1
7,5,53.90100098,ppt202002,2
7,5,39.99100113,ppt202003,3
7,5,37.73899841,ppt202004,4
7,5,65.38999939,ppt202005,5
7,5,93.63899994,ppt202006,6
7,5,1.773000002,ppt202007,7
7,5,1.289000034,ppt202008,8
7,5,8.333999634,ppt202009,9
7,5,32.79899979,ppt202010,10
7,5,117.9420013,ppt202011,11
7,5,66.76300049,ppt202012,12
7,5,86.35199738,ppt202101,1
7,5,92.36989594,ppt202102,2
7,5,27.51490021,ppt202103,3
7,5,23.17609978,ppt202104,4
7,5,23.70509911,ppt202105,5
7,5,21.86039925,ppt202106,6
7,5,4.302000046,ppt202107,7
7,5,19.89629936,ppt202108,8
7,5,12.58729935,ppt202109,9
7,5,83.37220001,ppt202110,10
7,5,47.67810059,ppt202111,11
7,5,127.8893967,ppt202112,12
7,5,66.78489685,ppt202201,1
7,5,3.489799976,ppt202202,2
7,5,13.86529922,ppt202203,3
7,5,46.28609848,ppt202204,4
7,5,81.65339661,ppt202205,5
7,5,32.2804985,ppt202206,6
7,5,0.0046,ppt202207,7
7,5,2.58949995,ppt202208,8
7,5,9.037499428,ppt202209,9
7,5,34.39199829,ppt202210,10
7,5,91.32339478,ppt202211,11
7,5,133.4743958,ppt202212,12
7,5,48.75009918,ppt202301,1
7,5,27.50479889,ppt202302,2
7,5,138.0019989,ppt202303,3
7,5,21.5304985,ppt202304,4
7,5,45.56599808,ppt202305,5
7,5,51.68409729,ppt202306,6
7,5,0.692799985,ppt202307,7
7,5,42.79150009,ppt202308,8
7,5,7.985699654,ppt202309,9
7,5,40.14039993,ppt202310,10
7,5,45.41609955,ppt202311,11
7,5,73.85449982,ppt202312,12
7,5,96.82619476,ppt202401,1
7,5,76.1147995,ppt202402,2
7,5,81.61239624,ppt202403,3
7,5,60.60099792,ppt202404,4
7,5,39.52759933,ppt202405,5
7,5,25.06719971,ppt202406,6
7,5,5.860599995,ppt202407,7
7,5,0.812099993,ppt202408,8
7,5,16.55949974,ppt202409,9
7,5,12.44619942,ppt202410,10
7,5,103.0107956,ppt202411,11
7,5,153.8627014,ppt202412,12
7,6,131.3379974,ppt202001,1
7,6,53.90100098,ppt202002,2
7,6,39.99100113,ppt202003,3
7,6,37.73899841,ppt202004,4
7,6,65.38999939,ppt202005,5
7,6,93.63899994,ppt202006,6
7,6,1.773000002,ppt202007,7
7,6,1.289000034,ppt202008,8
7,6,8.333999634,ppt202009,9
7,6,32.79899979,ppt202010,10
7,6,117.9420013,ppt202011,11
7,6,66.76300049,ppt202012,12
7,6,86.35199738,ppt202101,1
7,6,92.36989594,ppt202102,2
7,6,27.51490021,ppt202103,3
7,6,23.17609978,ppt202104,4
7,6,23.70509911,ppt202105,5
7,6,21.86039925,ppt202106,6
7,6,4.302000046,ppt202107,7
7,6,19.89629936,ppt202108,8
7,6,12.58729935,ppt202109,9
7,6,83.37220001,ppt202110,10
7,6,47.67810059,ppt202111,11
7,6,127.8893967,ppt202112,12
7,6,66.78489685,ppt202201,1
7,6,3.489799976,ppt202202,2
7,6,13.86529922,ppt202203,3
7,6,46.28609848,ppt202204,4
7,6,81.65339661,ppt202205,5
7,6,32.2804985,ppt202206,6
7,6,0.0046,ppt202207,7
7,6,2.58949995,ppt202208,8
7,6,9.037499428,ppt202209,9
7,6,34.39199829,ppt202210,10
7,6,91.32339478,ppt202211,11
7,6,133.4743958,ppt202212,12
7,6,48.75009918,ppt202301,1
7,6,27.50479889,ppt202302,2
7,6,138.0019989,ppt202303,3
7,6,21.5304985,ppt202304,4
7,6,45.56599808,ppt202305,5
7,6,51.68409729,ppt202306,6
7,6,0.692799985,ppt202307,7
7,6,42.79150009,ppt202308,8
7,6,7.985699654,ppt202309,9
7,6,40.14039993,ppt202310,10
7,6,45.41609955,ppt202311,11
7,6,73.85449982,ppt202312,12
7,6,96.82619476,ppt202401,1
7,6,76.1147995,ppt202402,2
7,6,81.61239624,ppt202403,3
7,6,60.60099792,ppt202404,4
7,6,39.52759933,ppt202405,5
7,6,25.06719971,ppt202406,6
7,6,5.860599995,ppt202407,7
7,6,0.812099993,ppt202408,8
7,6,16.55949974,ppt202409,9
7,6,12.44619942,ppt202410,10
7,6,103.0107956,ppt202411,11
7,6,153.8627014,ppt202412,12
7,7,131.3379974,ppt202001,1
7,7,53.90100098,ppt202002,2
7,7,39.99100113,ppt202003,3
7,7,37.73899841,ppt202004,4
7,7,65.38999939,ppt202005,5
7,7,93.63899994,ppt202006,6
7,7,1.773000002,ppt202007,7
7,7,1.289000034,ppt202008,8
7,7,8.333999634,ppt202009,9
7,7,32.79899979,ppt202010,10
7,7,117.9420013,ppt202011,11
7,7,66.76300049,ppt202012,12
7,7,86.35199738,ppt202101,1
7,7,92.36989594,ppt202102,2
7,7,27.51490021,ppt202103,3
7,7,23.17609978,ppt202104,4
7,7,23.70509911,ppt202105,5
7,7,21.86039925,ppt202106,6
7,7,4.302000046,ppt202107,7
7,7,19.89629936,ppt202108,8
7,7,12.58729935,ppt202109,9
7,7,83.37220001,ppt202110,10
7,7,47.67810059,ppt202111,11
7,7,127.8893967,ppt202112,12
7,7,66.78489685,ppt202201,1
7,7,3.489799976,ppt202202,2
7,7,13.86529922,ppt202203,3
7,7,46.28609848,ppt202204,4
7,7,81.65339661,ppt202205,5
7,7,32.2804985,ppt202206,6
7,7,0.0046,ppt202207,7
7,7,2.58949995,ppt202208,8
7,7,9.037499428,ppt202209,9
7,7,34.39199829,ppt202210,10
7,7,91.32339478,ppt202211,11
7,7,133.4743958,ppt202212,12
7,7,48.75009918,ppt202301,1
7,7,27.50479889,ppt202302,2
7,7,138.0019989,ppt202303,3
7,7,21.5304985,ppt202304,4
7,7,45.56599808,ppt202305,5
7,7,51.68409729,ppt202306,6
7,7,0.692799985,ppt202307,7
7,7,42.79150009,ppt202308,8
7,7,7.985699654,ppt202309,9
7,7,40.14039993,ppt202310,10
7,7,45.41609955,ppt202311,11
7,7,73.85449982,ppt202312,12
7,7,96.82619476,ppt202401,1
7,7,76.1147995,ppt202402,2
7,7,81.61239624,ppt202403,3
7,7,60.60099792,ppt202404,4
7,7,39.52759933,ppt202405,5
7,7,25.06719971,ppt202406,6
7,7,5.860599995,ppt202407,7
7,7,0.812099993,ppt202408,8
7,7,16.55949974,ppt202409,9
7,7,12.44619942,ppt202410,10
7,7,103.0107956,ppt202411,11
7,7,153.8627014,ppt202412,12
7,8,131.3379974,ppt202001,1
7,8,53.90100098,ppt202002,2
7,8,39.99100113,ppt202003,3
7,8,37.73899841,ppt202004,4
7,8,65.38999939,ppt202005,5
7,8,93.63899994,ppt202006,6
7,8,1.773000002,ppt202007,7
7,8,1.289000034,ppt202008,8
7,8,8.333999634,ppt202009,9
7,8,32.79899979,ppt202010,10
7,8,117.9420013,ppt202011,11
7,8,66.76300049,ppt202012,12
7,8,86.35199738,ppt202101,1
7,8,92.36989594,ppt202102,2
7,8,27.51490021,ppt202103,3
7,8,23.17609978,ppt202104,4
7,8,23.70509911,ppt202105,5
7,8,21.86039925,ppt202106,6
7,8,4.302000046,ppt202107,7
7,8,19.89629936,ppt202108,8
7,8,12.58729935,ppt202109,9
7,8,83.37220001,ppt202110,10
7,8,47.67810059,ppt202111,11
7,8,127.8893967,ppt202112,12
7,8,66.78489685,ppt202201,1
7,8,3.489799976,ppt202202,2
7,8,13.86529922,ppt202203,3
7,8,46.28609848,ppt202204,4
7,8,81.65339661,ppt202205,5
7,8,32.2804985,ppt202206,6
7,8,0.0046,ppt202207,7
7,8,2.58949995,ppt202208,8
7,8,9.037499428,ppt202209,9
7,8,34.39199829,ppt202210,10
7,8,91.32339478,ppt202211,11
7,8,133.4743958,ppt202212,12
7,8,48.75009918,ppt202301,1
7,8,27.50479889,ppt202302,2
7,8,138.0019989,ppt202303,3
7,8,21.5304985,ppt202304,4
7,8,45.56599808,ppt202305,5
7,8,51.68409729,ppt202306,6
7,8,0.692799985,ppt202307,7
7,8,42.79150009,ppt202308,8
7,8,7.985699654,ppt202309,9
7,8,40.14039993,ppt202310,10
7,8,45.41609955,ppt202311,11
7,8,73.85449982,ppt202312,12
7,8,96.82619476,ppt202401,1
7,8,76.1147995,ppt202402,2
7,8,81.61239624,ppt202403,3
7,8,60.60099792,ppt202404,4
7,8,39.52759933,ppt202405,5
7,8,25.06719971,ppt202406,6
7,8,5.860599995,ppt202407,7
7,8,0.812099993,ppt202408,8
7,8,16.55949974,ppt202409,9
7,8,12.44619942,ppt202410,10
7,8,103.0107956,ppt202411,11
7,8,153.8627014,ppt202412,12
7,9,131.3379974,ppt202001,1
7,9,53.90100098,ppt202002,2
7,9,39.99100113,ppt202003,3
7,9,37.73899841,ppt202004,4
7,9,65.38999939,ppt202005,5
7,9,93.63899994,ppt202006,6
7,9,1.773000002,ppt202007,7
7,9,1.289000034,ppt202008,8
7,9,8.333999634,ppt202009,9
7,9,32.79899979,ppt202010,10
7,9,117.9420013,ppt202011,11
7,9,66.76300049,ppt202012,12
7,9,86.35199738,ppt202101,1
7,9,92.36989594,ppt202102,2
7,9,27.51490021,ppt202103,3
7,9,23.17609978,ppt202104,4
7,9,23.70509911,ppt202105,5
7,9,21.86039925,ppt202106,6
7,9,4.302000046,ppt202107,7
7,9,19.89629936,ppt202108,8
7,9,12.58729935,ppt202109,9
7,9,83.37220001,ppt202110,10
7,9,47.67810059,ppt202111,11
7,9,127.8893967,ppt202112,12
7,9,66.78489685,ppt202201,1
7,9,3.489799976,ppt202202,2
7,9,13.86529922,ppt202203,3
7,9,46.28609848,ppt202204,4
7,9,81.65339661,ppt202205,5
7,9,32.2804985,ppt202206,6
7,9,0.0046,ppt202207,7
7,9,2.58949995,ppt202208,8
7,9,9.037499428,ppt202209,9
7,9,34.39199829,ppt202210,10
7,9,91.32339478,ppt202211,11
7,9,133.4743958,ppt202212,12
7,9,48.75009918,ppt202301,1
7,9,27.50479889,ppt202302,2
7,9,138.0019989,ppt202303,3
7,9,21.5304985,ppt202304,4
7,9,45.56599808,ppt202305,5
7,9,51.68409729,ppt202306,6
7,9,0.692799985,ppt202307,7
7,9,42.79150009,ppt202308,8
7,9,7.985699654,ppt202309,9
7,9,40.14039993,ppt202310,10
7,9,45.41609955,ppt202311,11
7,9,73.85449982,ppt202312,12
7,9,96.82619476,ppt202401,1
7,9,76.1147995,ppt202402,2
7,9,81.61239624,ppt202403,3
7,9,60.60099792,ppt202404,4
7,9,39.52759933,ppt202405,5
7,9,25.06719971,ppt202406,6
7,9,5.860599995,ppt202407,7
7,9,0.812099993,ppt202408,8
7,9,16.55949974,ppt202409,9
7,9,12.44619942,ppt202410,10
7,9,103.0107956,ppt202411,11
7,9,153.8627014,ppt202412,12
7,10,131.3379974,ppt202001,1
7,10,53.90100098,ppt202002,2
7,10,39.99100113,ppt202003,3
7,10,37.73899841,ppt202004,4
7,10,65.38999939,ppt202005,5
7,10,93.63899994,ppt202006,6
7,10,1.773000002,ppt202007,7
7,10,1.289000034,ppt202008,8
7,10,8.333999634,ppt202009,9
7,10,32.79899979,ppt202010,10
7,10,117.9420013,ppt202011,11
7,10,66.76300049,ppt202012,12
7,10,86.35199738,ppt202101,1
7,10,92.36989594,ppt202102,2
7,10,27.51490021,ppt202103,3
7,10,23.17609978,ppt202104,4
7,10,23.70509911,ppt202105,5
7,10,21.86039925,ppt202106,6
7,10,4.302000046,ppt202107,7
7,10,19.89629936,ppt202108,8
7,10,12.58729935,ppt202109,9
7,10,83.37220001,ppt202110,10
7,10,47.67810059,ppt202111,11
7,10,127.8893967,ppt202112,12
7,10,66.78489685,ppt202201,1
7,10,3.489799976,ppt202202,2
7,10,13.86529922,ppt202203,3
7,10,46.28609848,ppt202204,4
7,10,81.65339661,ppt202205,5
7,10,32.2804985,ppt202206,6
7,10,0.0046,ppt202207,7
7,10,2.58949995,ppt202208,8
7,10,9.037499428,ppt202209,9
7,10,34.39199829,ppt202210,10
7,10,91.32339478,ppt202211,11
7,10,133.4743958,ppt202212,12
7,10,48.75009918,ppt202301,1
7,10,27.50479889,ppt202302,2
7,10,138.0019989,ppt202303,3
7,10,21.5304985,ppt202304,4
7,10,45.56599808,ppt202305,5
7,10,51.68409729,ppt202306,6
7,10,0.692799985,ppt202307,7
7,10,42.79150009,ppt202308,8
7,10,7.985699654,ppt202309,9
7,10,40.14039993,ppt202310,10
7,10,45.41609955,ppt202311,11
7,10,73.85449982,ppt202312,12
7,10,96.82619476,ppt202401,1
7,10,76.1147995,ppt202402,2
7,10,81.61239624,ppt202403,3
7,10,60.60099792,ppt202404,4
7,10,39.52759933,ppt202405,5
7,10,25.06719971,ppt202406,6
7,10,5.860599995,ppt202407,7
7,10,0.812099993,ppt202408,8
7,10,16.55949974,ppt202409,9
7,10,12.44619942,ppt202410,10
7,10,103.0107956,ppt202411,11
7,10,153.8627014,ppt202412,12
7,11,131.3379974,ppt202001,1
7,11,53.90100098,ppt202002,2
7,11,39.99100113,ppt202003,3
7,11,37.73899841,ppt202004,4
7,11,65.38999939,ppt202005,5
7,11,93.63899994,ppt202006,6
7,11,1.773000002,ppt202007,7
7,11,1.289000034,ppt202008,8
7,11,8.333999634,ppt202009,9
7,11,32.79899979,ppt202010,10
7,11,117.9420013,ppt202011,11
7,11,66.76300049,ppt202012,12
7,11,86.35199738,ppt202101,1
